source,target,demand_value
STTLng,LOSAng,1.223698
HSTNng,SNVAng,0.235539
STTLng,NYCMng,11.188775
CHINng,NYCMng,22.088911
LOSAng,ATLAng,14.455253
SNVAng,LOSAng,0.833456
HSTNng,NYCMng,3.031904
WASHng,HSTNng,33.38648
HSTNng,KSCYng,9.103678
ATLAng,SNVAng,2.560661
DNVRng,SNVAng,0.013333
ATLAng,LOSAng,9.022419
CHINng,DNVRng,7.37297
IPLSng,STTLng,0.996921
DNVRng,WASHng,20.67974
KSCYng,STTLng,2.571041
NYCMng,SNVAng,6.545753
KSCYng,ATLAng,2.932677
WASHng,DNVRng,13.538908
ATLAM5,ATLAng,1.143759
IPLSng,STTLng,2.800668
STTLng,LOSAng,9.964062
ATLAM5,IPLSng,0.013333
CHINng,ATLAM5,1.876837
IPLSng,ATLAM5,1.912939
WASHng,DNVRng,42.955079
HSTNng,IPLSng,16.769295
STTLng,DNVRng,10.95754
SNVAng,NYCMng,2.03467
IPLSng,WASHng,25.468775
STTLng,IPLSng,3.789404
DNVRng,STTLng,9.848092
ATLAng,KSCYng,2.524883
DNVRng,WASHng,43.208191
STTLng,KSCYng,8.2887
WASHng,KSCYng,18.797937
CHINng,HSTNng,7.74267
DNVRng,LOSAng,20.884231
LOSAng,WASHng,45.071554
IPLSng,LOSAng,5.111059
WASHng,ATLAng,26.610888
DNVRng,IPLSng,14.640319
SNVAng,LOSAng,67.809626
ATLAng,STTLng,8.695725
ATLAM5,STTLng,0.013333
CHINng,NYCMng,52.642784
STTLng,HSTNng,5.953115
ATLAng,SNVAng,0.771362
IPLSng,ATLAng,1.216786
KSCYng,SNVAng,7.969346
ATLAM5,ATLAng,0.013333
ATLAng,WASHng,9.213123
ATLAM5,IPLSng,28.674897
KSCYng,HSTNng,0.480898
IPLSng,NYCMng,13.575581
LOSAng,DNVRng,31.443633
ATLAM5,HSTNng,0.146032
KSCYng,ATLAM5,0.013333
CHINng,HSTNng,0.013333
IPLSng,KSCYng,3.513642
HSTNng,NYCMng,6.877227
LOSAng,STTLng,20.890549
IPLSng,DNVRng,3.726269
HSTNng,NYCMng,0.383297
ATLAM5,NYCMng,0.013333
LOSAng,WASHng,21.804288
SNVAng,IPLSng,1.080989
WASHng,ATLAng,2.83078
NYCMng,SNVAng,10.31371
STTLng,WASHng,30.06185
WASHng,IPLSng,23.603387
SNVAng,WASHng,2.836903
WASHng,DNVRng,4.776337
SNVAng,HSTNng,0.198535
KSCYng,DNVRng,11.53751
WASHng,DNVRng,36.213193
ATLAM5,NYCMng,3.191668
NYCMng,KSCYng,7.587264
IPLSng,NYCMng,80.888415
ATLAng,CHINng,9.477905
ATLAng,LOSAng,8.940214
ATLAng,WASHng,27.347577
SNVAng,KSCYng,0.013333
ATLAM5,LOSAng,1.002914
ATLAM5,KSCYng,0.013333
NYCMng,HSTNng,0.717814
WASHng,SNVAng,16.337092
STTLng,DNVRng,5.487977
CHINng,ATLAM5,3.996394
ATLAng,LOSAng,15.934906
DNVRng,STTLng,21.115729
STTLng,LOSAng,23.134398
STTLng,IPLSng,7.63579
HSTNng,ATLAng,5.107229
KSCYng,DNVRng,9.162378
HSTNng,DNVRng,2.889684
IPLSng,WASHng,9.529775
CHINng,SNVAng,0.073789
CHINng,WASHng,57.801248
NYCMng,IPLSng,26.412715
ATLAng,LOSAng,3.265668
SNVAng,DNVRng,1.107452
SNVAng,IPLSng,0.846865
LOSAng,ATLAng,31.980768
LOSAng,ATLAng,15.047868
ATLAng,WASHng,12.973128
KSCYng,DNVRng,3.820393
ATLAM5,HSTNng,2.567912
SNVAng,ATLAng,1.149769
ATLAM5,CHINng,0.500937
HSTNng,STTLng,3.511608
DNVRng,HSTNng,14.301087
WASHng,LOSAng,41.887899
DNVRng,KSCYng,11.837493
ATLAng,LOSAng,28.972013
ATLAng,IPLSng,8.921688
WASHng,KSCYng,2.232507
KSCYng,LOSAng,7.452202
NYCMng,KSCYng,12.103516
ATLAng,IPLSng,1.401094
LOSAng,DNVRng,23.626881
CHINng,ATLAng,9.839296
IPLSng,KSCYng,10.63149
CHINng,WASHng,35.446667
ATLAng,IPLSng,1.132504
LOSAng,IPLSng,11.450391
WASHng,ATLAng,13.471297
HSTNng,KSCYng,2.125004
NYCMng,WASHng,12.184362
SNVAng,WASHng,1.399644
WASHng,LOSAng,52.595692
WASHng,ATLAng,35.680909
CHINng,NYCMng,15.078221
HSTNng,DNVRng,1.607561
LOSAng,NYCMng,77.483595
ATLAng,STTLng,10.651799
LOSAng,DNVRng,11.900411
NYCMng,SNVAng,2.597742
WASHng,ATLAng,20.139761
ATLAM5,WASHng,0.013333
NYCMng,SNVAng,27.848094
DNVRng,LOSAng,58.20711
LOSAng,KSCYng,0.863803
ATLAng,STTLng,15.911056
ATLAM5,LOSAng,0.013333
NYCMng,HSTNng,6.848921
ATLAM5,KSCYng,0.013333
CHINng,KSCYng,6.916325
LOSAng,ATLAM5,19.776125
CHINng,ATLAM5,0.013333
WASHng,IPLSng,17.527502
HSTNng,IPLSng,6.160241
NYCMng,CHINng,60.952815
STTLng,LOSAng,9.97782
LOSAng,WASHng,11.966312
STTLng,NYCMng,79.328851
LOSAng,WASHng,123.702909
WASHng,SNVAng,17.056036
STTLng,IPLSng,8.768522
WASHng,IPLSng,17.734283
SNVAng,WASHng,37.062934
HSTNng,NYCMng,3.463427
WASHng,ATLAng,124.853271
ATLAM5,HSTNng,0.013333
ATLAM5,CHINng,1.948338
IPLSng,LOSAng,0.013333
WASHng,ATLAM5,0.013333
STTLng,SNVAng,0.013333
NYCMng,SNVAng,0.190688
NYCMng,ATLAng,70.363304
STTLng,NYCMng,11.554022
NYCMng,DNVRng,16.356333
ATLAng,HSTNng,4.366223
KSCYng,IPLSng,5.601553
CHINng,ATLAM5,0.013333
CHINng,ATLAng,12.753987
STTLng,LOSAng,5.449624
SNVAng,IPLSng,1.649245
HSTNng,SNVAng,0.013333
SNVAng,STTLng,0.829539
HSTNng,WASHng,3.282784
NYCMng,KSCYng,43.026824
SNVAng,KSCYng,1.510255
STTLng,IPLSng,8.226956
SNVAng,IPLSng,26.573542
KSCYng,DNVRng,9.865259
IPLSng,CHINng,2.115643
HSTNng,CHINng,24.570925
STTLng,KSCYng,2.049692
ATLAng,LOSAng,28.771651
IPLSng,LOSAng,21.499867
STTLng,IPLSng,9.687412
CHINng,ATLAM5,0.938151
HSTNng,KSCYng,7.899204
CHINng,HSTNng,10.925308
KSCYng,SNVAng,1.811311
CHINng,ATLAM5,10.750119
ATLAng,WASHng,87.002194
ATLAng,HSTNng,4.906443
IPLSng,LOSAng,20.59309
ATLAM5,DNVRng,0.013333
CHINng,WASHng,12.462724
SNVAng,KSCYng,2.06931
SNVAng,ATLAng,1.966588
ATLAng,LOSAng,4.68001
LOSAng,CHINng,24.813644
STTLng,NYCMng,7.266533
SNVAng,STTLng,1.256927
IPLSng,LOSAng,31.670524
KSCYng,HSTNng,1.75477
STTLng,IPLSng,9.276089
LOSAng,KSCYng,106.022047
ATLAM5,ATLAng,3.762819
ATLAM5,KSCYng,0.155373
CHINng,SNVAng,5.020691
KSCYng,WASHng,3.810072
ATLAng,SNVAng,2.888642
ATLAM5,NYCMng,6.357719
ATLAng,WASHng,24.648597
SNVAng,CHINng,69.612343
HSTNng,NYCMng,1.806344
KSCYng,IPLSng,7.649484
DNVRng,SNVAng,14.264189
ATLAM5,HSTNng,0.013333
STTLng,DNVRng,3.288153
HSTNng,WASHng,8.687807
HSTNng,SNVAng,0.062634
NYCMng,CHINng,29.883545
KSCYng,DNVRng,0.013333
STTLng,ATLAM5,0.013333
IPLSng,WASHng,8.716238
KSCYng,ATLAM5,1.659878
CHINng,WASHng,65.055055
KSCYng,ATLAng,9.787359
SNVAng,NYCMng,0.333701
DNVRng,SNVAng,2.257879
HSTNng,WASHng,117.30991
STTLng,KSCYng,6.186808
LOSAng,KSCYng,107.901257
ATLAng,SNVAng,0.672221
SNVAng,LOSAng,0.013333
IPLSng,LOSAng,2.142703
KSCYng,HSTNng,0.013333
STTLng,NYCMng,1.460873
IPLSng,LOSAng,19.459397
DNVRng,SNVAng,11.975304
CHINng,HSTNng,40.594388
IPLSng,WASHng,2.435356
LOSAng,KSCYng,12.722535
ATLAng,STTLng,9.047253
STTLng,HSTNng,31.872967
WASHng,NYCMng,38.795187
KSCYng,HSTNng,2.495862
HSTNng,LOSAng,0.148532
STTLng,SNVAng,2.858377
CHINng,WASHng,20.92353
ATLAM5,KSCYng,0.013333
KSCYng,HSTNng,3.484889
WASHng,ATLAM5,1.190058
SNVAng,IPLSng,8.659336
ATLAng,SNVAng,3.120654
ATLAM5,NYCMng,2.971652
HSTNng,KSCYng,0.013333
WASHng,ATLAng,99.163269
DNVRng,LOSAng,22.999916
IPLSng,KSCYng,1.803742
STTLng,WASHng,46.773429
NYCMng,SNVAng,2.399289
STTLng,HSTNng,10.164506
SNVAng,WASHng,2.393243
ATLAng,ATLAng,21.792233
KSCYng,HSTNng,4.781403
SNVAng,HSTNng,0.3206
STTLng,IPLSng,1.018947
ATLAng,LOSAng,11.424446
IPLSng,WASHng,124.424935
KSCYng,ATLAng,2.795581
KSCYng,DNVRng,5.633506
WASHng,WASHng,67.725779
CHINng,WASHng,28.247238
DNVRng,KSCYng,3.262072
ATLAM5,WASHng,1.135599
KSCYng,CHINng,3.68882
ATLAM5,WASHng,1.888429
DNVRng,KSCYng,11.258799
ATLAM5,WASHng,0.013333
IPLSng,LOSAng,4.142273
STTLng,IPLSng,3.222185
ATLAM5,WASHng,0.957445
CHINng,ATLAM5,0.013333
LOSAng,ATLAng,31.71306
NYCMng,IPLSng,38.006641
ATLAng,KSCYng,4.626415
NYCMng,IPLSng,20.629919
CHINng,SNVAng,22.917309
KSCYng,WASHng,1.963072
LOSAng,ATLAng,81.765041
NYCMng,SNVAng,1.788425
STTLng,IPLSng,7.408972
ATLAng,STTLng,6.987551
HSTNng,WASHng,2.440939
NYCMng,SNVAng,3.361704
HSTNng,LOSAng,32.354643
NYCMng,SNVAng,24.841938
CHINng,NYCMng,11.701034
SNVAng,KSCYng,0.384674
STTLng,LOSAng,9.772166
HSTNng,STTLng,23.251661
STTLng,SNVAng,0.013333
IPLSng,WASHng,8.933851
KSCYng,DNVRng,18.567738
WASHng,ATLAng,50.222812
ATLAng,STTLng,6.152675
CHINng,ATLAM5,0.013333
WASHng,DNVRng,33.384477
NYCMng,SNVAng,18.432901
LOSAng,CHINng,1.822089
IPLSng,STTLng,2.668446
DNVRng,STTLng,6.868171
DNVRng,SNVAng,6.023296
DNVRng,STTLng,20.666825
LOSAng,WASHng,9.562065
KSCYng,SNVAng,6.543909
KSCYng,CHINng,1.040379
LOSAng,HSTNng,11.896724
ATLAM5,WASHng,1.519846
HSTNng,SNVAng,0.013333
IPLSng,SNVAng,10.178829
LOSAng,ATLAng,25.894943
HSTNng,SNVAng,0.565188
ATLAng,IPLSng,9.760298
HSTNng,WASHng,13.524944
ATLAM5,HSTNng,0.013333
LOSAng,HSTNng,16.157591
KSCYng,ATLAng,5.329587
SNVAng,IPLSng,6.240963
LOSAng,KSCYng,13.528571
WASHng,IPLSng,42.986516
ATLAng,DNVRng,12.285901
KSCYng,CHINng,105.01459
KSCYng,CHINng,2.578476
LOSAng,SNVAng,18.034428
LOSAng,ATLAM5,7.517512
STTLng,DNVRng,40.371122
ATLAng,DNVRng,5.797558
STTLng,ATLAng,64.857061
KSCYng,CHINng,17.472306
SNVAng,KSCYng,3.29357
IPLSng,KSCYng,5.418198
CHINng,NYCMng,53.205294
ATLAM5,NYCMng,0.578467
HSTNng,CHINng,2.430093
LOSAng,KSCYng,72.128785
ATLAM5,DNVRng,2.565604
WASHng,CHINng,92.551408
DNVRng,SNVAng,0.013333
WASHng,KSCYng,12.471913
STTLng,HSTNng,2.881646
WASHng,KSCYng,5.383605
IPLSng,LOSAng,0.154871
CHINng,NYCMng,10.214408
IPLSng,WASHng,23.797992
ATLAM5,CHINng,9.102737
ATLAng,IPLSng,13.14927
WASHng,SNVAng,10.421994
KSCYng,SNVAng,4.260942
KSCYng,WASHng,105.614581
STTLng,LOSAng,10.351599
IPLSng,ATLAM5,0.832245
WASHng,SNVAng,31.321973
ATLAng,SNVAng,2.935876
STTLng,LOSAng,6.417684
ATLAM5,KSCYng,0.682094
WASHng,DNVRng,30.702528
SNVAng,WASHng,2.670702
DNVRng,NYCMng,11.329324
WASHng,ATLAng,87.844493
IPLSng,KSCYng,9.704081
KSCYng,DNVRng,9.089251
NYCMng,ATLAM5,2.339287
LOSAng,STTLng,33.246662
WASHng,STTLng,44.767965
ATLAng,KSCYng,12.914885
ATLAM5,ATLAng,0.539279
KSCYng,STTLng,29.520099
IPLSng,CHINng,29.167395
WASHng,IPLSng,21.726991
DNVRng,IPLSng,5.815478
DNVRng,LOSAng,31.421388
WASHng,ATLAM5,1.909776
KSCYng,NYCMng,66.190798
WASHng,IPLSng,15.493599
KSCYng,LOSAng,0.333923
KSCYng,LOSAng,3.047705
NYCMng,ATLAM5,3.60506
STTLng,LOSAng,28.607692
WASHng,ATLAM5,0.119012
CHINng,DNVRng,8.483203
KSCYng,WASHng,10.824438
SNVAng,STTLng,0.013333
DNVRng,SNVAng,69.682115
IPLSng,WASHng,25.711226
KSCYng,STTLng,19.236666
IPLSng,LOSAng,25.336109
WASHng,KSCYng,58.440834
STTLng,DNVRng,8.467263
STTLng,HSTNng,6.740181
CHINng,ATLAng,11.546529
IPLSng,SNVAng,0.572313
DNVRng,HSTNng,7.368166
IPLSng,CHINng,21.294398
HSTNng,NYCMng,0.370998
ATLAM5,CHINng,0.013333
ATLAM5,KSCYng,7.469897
WASHng,KSCYng,19.003173
NYCMng,IPLSng,8.105308
SNVAng,NYCMng,13.795146
CHINng,NYCMng,12.469836
ATLAM5,STTLng,0.013333
NYCMng,KSCYng,11.104337
WASHng,KSCYng,3.562412
NYCMng,KSCYng,21.148204
STTLng,IPLSng,3.666024
HSTNng,SNVAng,2.321064
NYCMng,HSTNng,3.791322
NYCMng,DNVRng,22.623162
WASHng,ATLAng,12.729609
KSCYng,DNVRng,2.597722
KSCYng,WASHng,32.262244
HSTNng,WASHng,10.241318
WASHng,DNVRng,17.016479
NYCMng,ATLAng,15.63724
CHINng,WASHng,11.55203
LOSAng,WASHng,39.635405
DNVRng,IPLSng,44.397131
IPLSng,KSCYng,6.326003
HSTNng,STTLng,2.935907
ATLAng,WASHng,27.616733
HSTNng,WASHng,3.515412
ATLAM5,LOSAng,0.597644
STTLng,WASHng,17.059021
ATLAng,WASHng,23.225841
NYCMng,KSCYng,40.697307
KSCYng,STTLng,1.908887
WASHng,NYCMng,49.805639
WASHng,ATLAng,100.377878
WASHng,LOSAng,122.696892
HSTNng,KSCYng,2.125176
KSCYng,ATLAM5,1.514268
KSCYng,CHINng,36.46524
DNVRng,STTLng,24.010092
ATLAng,STTLng,7.668244
ATLAM5,KSCYng,1.994388
WASHng,IPLSng,7.726707
DNVRng,STTLng,59.477863
ATLAng,LOSAng,8.136295
STTLng,HSTNng,25.512194
STTLng,DNVRng,7.403996
KSCYng,IPLSng,13.23104
ATLAng,STTLng,9.67757
SNVAng,DNVRng,12.791222
HSTNng,ATLAng,3.306983
ATLAng,WASHng,14.153322
STTLng,NYCMng,24.926159
ATLAng,CHINng,26.305503
IPLSng,KSCYng,8.522857
LOSAng,KSCYng,10.229375
ATLAM5,IPLSng,0.572026
KSCYng,WASHng,9.199688
SNVAng,WASHng,1.025772
WASHng,HSTNng,87.234869
LOSAng,WASHng,30.300803
WASHng,CHINng,100.434055
WASHng,KSCYng,0.587695
SNVAng,NYCMng,0.013333
ATLAng,STTLng,6.272765
CHINng,ATLAM5,0.365594
HSTNng,KSCYng,6.749585
STTLng,SNVAng,7.052763
WASHng,DNVRng,9.770896
KSCYng,NYCMng,20.725769
SNVAng,KSCYng,1.115214
CHINng,DNVRng,8.937601
HSTNng,IPLSng,22.13766
NYCMng,IPLSng,10.987647
NYCMng,SNVAng,15.047941
ATLAM5,WASHng,1.85517
LOSAng,WASHng,18.64968
ATLAM5,HSTNng,0.013333
LOSAng,NYCMng,12.883982
HSTNng,ATLAng,2.100301
STTLng,DNVRng,6.946191
ATLAng,LOSAng,4.780421
DNVRng,WASHng,24.574218
ATLAng,CHINng,27.129862
ATLAM5,WASHng,0.186646
DNVRng,LOSAng,30.395588
NYCMng,HSTNng,31.774575
NYCMng,SNVAng,0.13882
HSTNng,KSCYng,5.235496
ATLAng,WASHng,37.053865
WASHng,CHINng,94.008849
HSTNng,WASHng,9.639295
NYCMng,ATLAng,0.013333
DNVRng,SNVAng,0.013333
ATLAng,HSTNng,0.957526
HSTNng,LOSAng,3.911457
SNVAng,IPLSng,12.647999
CHINng,WASHng,31.189834
STTLng,LOSAng,1.555669
CHINng,ATLAM5,1.293901
HSTNng,WASHng,15.726431
KSCYng,NYCMng,10.384658
KSCYng,SNVAng,0.013333
LOSAng,IPLSng,31.474498
ATLAM5,SNVAng,0.013333
NYCMng,ATLAng,2.576138
NYCMng,WASHng,43.679184
SNVAng,WASHng,0.013333
NYCMng,DNVRng,18.307708
KSCYng,NYCMng,2.502092
STTLng,DNVRng,3.497271
IPLSng,LOSAng,9.203235
WASHng,KSCYng,14.082459
HSTNng,IPLSng,0.93105
CHINng,ATLAM5,1.39573
LOSAng,NYCMng,2.51133
CHINng,LOSAng,7.244388
HSTNng,STTLng,5.502433
WASHng,ATLAng,69.42626
DNVRng,KSCYng,7.925349
ATLAM5,STTLng,0.013333
STTLng,DNVRng,3.883327
HSTNng,WASHng,4.635305
CHINng,STTLng,13.42694
DNVRng,STTLng,26.629967
SNVAng,NYCMng,3.572188
DNVRng,STTLng,33.374417
DNVRng,SNVAng,3.807418
CHINng,NYCMng,23.312476
NYCMng,SNVAng,18.085216
SNVAng,ATLAng,0.738231
WASHng,DNVRng,9.208438
CHINng,SNVAng,7.365652
NYCMng,SNVAng,8.423924
STTLng,LOSAng,47.214853
KSCYng,ATLAng,11.091532
NYCMng,SNVAng,2.105272
NYCMng,ATLAng,31.426158
SNVAng,LOSAng,5.021765
CHINng,NYCMng,55.119359
CHINng,STTLng,6.662818
ATLAM5,CHINng,0.328993
SNVAng,LOSAng,0.709776
WASHng,KSCYng,1.564447
DNVRng,LOSAng,14.250288
LOSAng,WASHng,110.84973
ATLAng,NYCMng,7.392984
CHINng,HSTNng,56.081028
ATLAM5,WASHng,1.442603
STTLng,NYCMng,1.946145
KSCYng,HSTNng,0.619951
SNVAng,LOSAng,0.260461
NYCMng,SNVAng,3.33751
LOSAng,ATLAM5,8.914647
SNVAng,ATLAng,2.09481
NYCMng,SNVAng,5.672903
ATLAM5,DNVRng,0.013333
WASHng,KSCYng,34.506531
SNVAng,HSTNng,1.411097
KSCYng,SNVAng,5.153172
DNVRng,IPLSng,3.769246
NYCMng,WASHng,23.602366
ATLAng,LOSAng,8.563473
HSTNng,NYCMng,2.795506
CHINng,NYCMng,22.278779
ATLAng,SNVAng,1.267624
WASHng,SNVAng,3.063625
CHINng,ATLAng,8.982868
WASHng,KSCYng,6.921488
ATLAng,HSTNng,10.550345
ATLAM5,LOSAng,4.645
STTLng,IPLSng,1.927729
HSTNng,LOSAng,0.013333
NYCMng,KSCYng,6.913444
CHINng,ATLAM5,2.535677
STTLng,KSCYng,0.126405
LOSAng,KSCYng,9.629497
WASHng,SNVAng,7.296819
SNVAng,IPLSng,6.878396
SNVAng,NYCMng,3.400845
IPLSng,WASHng,11.951206
HSTNng,KSCYng,4.372144
ATLAM5,STTLng,0.013333
LOSAng,ATLAng,111.170835
ATLAng,ATLAM5,2.822813
DNVRng,NYCMng,13.604138
SNVAng,IPLSng,0.557538
NYCMng,SNVAng,0.232561
ATLAM5,LOSAng,0.013333
CHINng,WASHng,39.270953
SNVAng,LOSAng,9.272211
ATLAM5,KSCYng,3.093447
ATLAng,IPLSng,25.802764
KSCYng,DNVRng,3.889527
KSCYng,ATLAng,1.237607
IPLSng,SNVAng,0.013333
STTLng,SNVAng,1.031354
LOSAng,WASHng,89.109046
WASHng,KSCYng,20.357093
CHINng,ATLAM5,3.611471
HSTNng,SNVAng,3.061945
IPLSng,STTLng,2.65029
KSCYng,ATLAng,1.128805
HSTNng,SNVAng,1.614678
CHINng,ATLAng,0.013333
ATLAM5,LOSAng,4.146033
NYCMng,WASHng,3.372883
ATLAng,NYCMng,8.674866
NYCMng,DNVRng,23.227123
CHINng,SNVAng,4.534155
ATLAng,LOSAng,2.711241
STTLng,KSCYng,5.602201
HSTNng,WASHng,12.034118
ATLAng,SNVAng,3.484935
CHINng,ATLAM5,0.013333
CHINng,ATLAM5,0.061007
LOSAng,WASHng,10.458881
ATLAng,IPLSng,4.487464
IPLSng,WASHng,11.421354
ATLAng,SNVAng,11.27967
DNVRng,IPLSng,5.357353
CHINng,KSCYng,9.296198
HSTNng,NYCMng,0.013333
SNVAng,NYCMng,3.190217
DNVRng,CHINng,119.946248
HSTNng,LOSAng,4.739485
CHINng,WASHng,96.042325
STTLng,LOSAng,5.065648
LOSAng,WASHng,41.530353
DNVRng,SNVAng,10.905749
WASHng,HSTNng,11.508305
IPLSng,KSCYng,4.351924
HSTNng,KSCYng,0.013333
ATLAM5,HSTNng,1.452555
WASHng,ATLAng,17.217984
HSTNng,STTLng,22.512109
KSCYng,DNVRng,11.355193
KSCYng,SNVAng,21.28305
HSTNng,LOSAng,5.43622
LOSAng,ATLAng,30.10877
ATLAM5,KSCYng,0.013333
ATLAM5,IPLSng,0.013333
NYCMng,DNVRng,8.685715
DNVRng,HSTNng,12.375477
NYCMng,HSTNng,50.569866
CHINng,DNVRng,8.901493
KSCYng,ATLAng,7.031597
ATLAM5,IPLSng,3.726765
CHINng,IPLSng,5.238228
NYCMng,WASHng,124.528169
LOSAng,WASHng,20.658862
STTLng,SNVAng,2.423559
ATLAM5,DNVRng,0.013333
KSCYng,STTLng,1.874696
STTLng,SNVAng,0.559592
ATLAM5,LOSAng,1.354793
ATLAM5,NYCMng,1.763934
NYCMng,KSCYng,2.492093
WASHng,ATLAng,100.205272
ATLAM5,ATLAng,2.774806
HSTNng,KSCYng,7.898004
DNVRng,SNVAng,3.10641
ATLAng,LOSAng,11.628766
CHINng,WASHng,60.079795
KSCYng,SNVAng,3.057425
IPLSng,SNVAng,31.523741
CHINng,ATLAM5,0.013333
STTLng,NYCMng,18.42497
CHINng,ATLAng,30.625862
ATLAng,LOSAng,18.224589
NYCMng,ATLAM5,0.013333
KSCYng,DNVRng,1.325065
CHINng,SNVAng,0.466588
LOSAng,DNVRng,15.497318
KSCYng,SNVAng,7.424347
DNVRng,STTLng,17.272887
WASHng,IPLSng,16.801469
NYCMng,IPLSng,25.182109
ATLAM5,ATLAng,1.342168
ATLAng,LOSAng,18.972223
WASHng,ATLAng,85.493504
KSCYng,DNVRng,4.273276
IPLSng,WASHng,15.722306
CHINng,KSCYng,11.040349
WASHng,STTLng,22.315273
CHINng,ATLAM5,2.548444
HSTNng,CHINng,4.923895
STTLng,ATLAng,10.613315
IPLSng,WASHng,19.767925
IPLSng,LOSAng,9.180232
WASHng,LOSAng,31.71768
HSTNng,KSCYng,0.013333
CHINng,ATLAM5,1.747505
STTLng,ATLAng,9.721937
ATLAng,IPLSng,3.855258
HSTNng,WASHng,7.021578
STTLng,HSTNng,2.170239
STTLng,LOSAng,0.013333
ATLAng,STTLng,18.954785
STTLng,HSTNng,4.359186
HSTNng,WASHng,0.580161
CHINng,ATLAM5,0.013333
DNVRng,LOSAng,35.757341
LOSAng,WASHng,16.618612
SNVAng,STTLng,5.092962
NYCMng,WASHng,55.676617
SNVAng,NYCMng,0.555053
STTLng,ATLAM5,1.185587
ATLAM5,SNVAng,0.013333
WASHng,IPLSng,42.632509
LOSAng,WASHng,13.661996
KSCYng,WASHng,10.314429
WASHng,DNVRng,1.57544
CHINng,SNVAng,8.649774
KSCYng,SNVAng,0.581655
ATLAM5,CHINng,3.047855
KSCYng,DNVRng,13.262851
DNVRng,CHINng,30.247316
ATLAng,STTLng,0.013333
ATLAM5,HSTNng,0.013333
KSCYng,ATLAM5,2.002623
NYCMng,ATLAng,0.02329
HSTNng,LOSAng,15.871612
DNVRng,HSTNng,10.175184
ATLAng,IPLSng,5.520647
NYCMng,ATLAng,1.464763
SNVAng,WASHng,0.013333
NYCMng,KSCYng,8.048312
WASHng,IPLSng,110.158456
KSCYng,CHINng,20.952831
ATLAng,IPLSng,9.870475
WASHng,KSCYng,2.258103
IPLSng,CHINng,37.292196
SNVAng,ATLAng,0.555167
DNVRng,CHINng,60.846814
CHINng,ATLAM5,0.725816
NYCMng,SNVAng,0.013333
CHINng,SNVAng,2.593966
KSCYng,HSTNng,1.807534
WASHng,CHINng,109.287534
WASHng,DNVRng,109.474479
IPLSng,ATLAng,8.86408
WASHng,CHINng,41.103816
LOSAng,LOSAng,29.776437
LOSAng,WASHng,126.079099
SNVAng,ATLAM5,0.013333
STTLng,HSTNng,0.607953
KSCYng,SNVAng,2.126215
DNVRng,CHINng,25.536765
DNVRng,HSTNng,1.026337
ATLAng,WASHng,12.071284
ATLAng,IPLSng,9.885762
CHINng,SNVAng,22.431261
SNVAng,IPLSng,0.013333
DNVRng,SNVAng,1.323857
IPLSng,CHINng,9.064942
ATLAM5,HSTNng,0.013333
LOSAng,WASHng,55.967824
ATLAM5,ATLAng,0.013333
DNVRng,ATLAng,9.548871
DNVRng,STTLng,47.120679
DNVRng,LOSAng,25.840206
ATLAM5,LOSAng,0.120368
LOSAng,WASHng,98.260906
IPLSng,CHINng,24.781268
KSCYng,DNVRng,2.122358
WASHng,IPLSng,26.597637
WASHng,DNVRng,16.122161
NYCMng,ATLAng,20.274189
CHINng,LOSAng,19.969174
LOSAng,WASHng,93.13776
WASHng,ATLAM5,1.309865
KSCYng,CHINng,10.109866
KSCYng,IPLSng,9.075613
NYCMng,DNVRng,5.840665
IPLSng,KSCYng,7.467389
IPLSng,DNVRng,4.014183
STTLng,HSTNng,122.866611
LOSAng,WASHng,133.786992
ATLAM5,WASHng,0.028837
STTLng,LOSAng,9.093109
HSTNng,ATLAng,12.718214
ATLAM5,CHINng,0.013333
HSTNng,WASHng,3.465921
STTLng,LOSAng,6.495583
WASHng,KSCYng,5.89535
LOSAng,HSTNng,7.169289
STTLng,SNVAng,3.758754
ATLAM5,HSTNng,0.013333
STTLng,LOSAng,26.586377
DNVRng,KSCYng,13.433388
SNVAng,HSTNng,1.127022
HSTNng,NYCMng,2.379594
LOSAng,NYCMng,22.311834
NYCMng,KSCYng,2.188445
HSTNng,WASHng,15.504889
WASHng,KSCYng,8.274003
ATLAM5,CHINng,25.475987
KSCYng,DNVRng,2.073576
NYCMng,WASHng,17.119789
CHINng,KSCYng,2.41706
LOSAng,WASHng,25.113145
DNVRng,ATLAng,2.54308
WASHng,CHINng,122.936791
NYCMng,CHINng,53.557438
HSTNng,NYCMng,1.778964
CHINng,ATLAM5,6.867361
HSTNng,SNVAng,1.227261
NYCMng,IPLSng,2.039074
ATLAng,NYCMng,8.73139
ATLAng,STTLng,7.808349
SNVAng,LOSAng,27.271995
ATLAM5,STTLng,0.047626
CHINng,ATLAM5,1.164738
CHINng,NYCMng,11.677212
SNVAng,KSCYng,1.593969
WASHng,HSTNng,0.485353
DNVRng,STTLng,15.41833
ATLAng,WASHng,12.085885
DNVRng,LOSAng,1.060618
DNVRng,KSCYng,4.441815
STTLng,LOSAng,6.895108
ATLAM5,DNVRng,1.500201
SNVAng,KSCYng,10.941619
CHINng,WASHng,18.886034
STTLng,DNVRng,44.020187
CHINng,LOSAng,11.156078
ATLAng,KSCYng,6.325773
WASHng,HSTNng,62.628141
IPLSng,WASHng,122.061435
DNVRng,IPLSng,4.459641
